1.7369922615300255,0.40762811920784103,1.1716150365319082,0.2599711700808742,[0.15991512 0.03231354 0.61554267 0.03231354 0.15991512],"[1.66867806e-10 3.23135417e-02 9.35372916e-01 3.23135417e-02
 1.66867806e-10]","[[1.66867806e-10 1.61567708e-02 1.59915123e-01]
 [1.61567708e-02 6.15542669e-01 1.61567708e-02]
 [1.59915123e-01 1.61567708e-02 1.66867806e-10]]",[0.16778831 0.106699   0.45102538 0.106699   0.16778831],"[5.42004885e-06 1.06699003e-01 7.86591153e-01 1.06699003e-01
 5.42004885e-06]","[[5.42004885e-06 5.33495016e-02 1.67788307e-01]
 [5.33495016e-02 4.51014540e-01 5.33495016e-02]
 [1.67788307e-01 5.33495016e-02 5.42004885e-06]]"
1.8008350185244484,0.3592439210096927,1.1856416285277178,0.20351745342330352,[0.27023623 0.04009639 0.37933476 0.04009639 0.27023623],"[9.14879039e-08 4.00963931e-02 9.19807031e-01 4.00963931e-02
 9.14879039e-08]","[[9.14879039e-08 2.00481965e-02 2.70236227e-01]
 [2.00481965e-02 3.79334576e-01 2.00481965e-02]
 [2.70236227e-01 2.00481965e-02 9.14879039e-08]]",[0.21126397 0.11577786 0.34591635 0.11577786 0.21126397],"[1.22923660e-04 1.15777859e-01 7.68198434e-01 1.15777859e-01
 1.22923660e-04]","[[1.22923660e-04 5.78889296e-02 2.11263966e-01]
 [5.78889296e-02 3.45670502e-01 5.78889296e-02]
 [2.11263966e-01 5.78889296e-02 1.22923660e-04]]"
1.8605659744777572,0.4463931492279074,1.2474869650768001,0.2865414951572933,[0.22564995 0.03816828 0.47236355 0.03816828 0.22564995],"[1.19696259e-05 3.81682754e-02 9.23639510e-01 3.81682754e-02
 1.19696259e-05]","[[1.19696259e-05 1.90841377e-02 2.25649948e-01]
 [1.90841377e-02 4.72339614e-01 1.90841377e-02]
 [2.25649948e-01 1.90841377e-02 1.19696259e-05]]",[0.18737034 0.11820687 0.38884557 0.11820687 0.18737034],[0.00136466 0.11820687 0.76085695 0.11820687 0.00136466],"[[0.00136466 0.05910344 0.18737034]
 [0.05910344 0.38611626 0.05910344]
 [0.18737034 0.05910344 0.00136466]]"
1.859868942926309,0.4382530219819254,1.2458767358993392,0.27873418827411545,[0.23702756 0.03835148 0.44924193 0.03835148 0.23702756],"[1.15380641e-05 3.83514770e-02 9.23273970e-01 3.83514770e-02
 1.15380641e-05]","[[1.15380641e-05 1.91757385e-02 2.37027559e-01]
 [1.91757385e-02 4.49218853e-01 1.91757385e-02]
 [2.37027559e-01 1.91757385e-02 1.15380641e-05]]",[0.19210294 0.11826489 0.37926433 0.11826489 0.19210294],[0.0013403  0.11826489 0.76078962 0.11826489 0.0013403 ],"[[0.0013403  0.05913245 0.19210294]
 [0.05913245 0.37658374 0.05913245]
 [0.19210294 0.05913245 0.0013403 ]]"
1.861381488619688,0.44463776134792377,1.2476927154867403,0.28472553163220193,[0.2293709  0.03823486 0.46478848 0.03823486 0.2293709 ],"[1.24710675e-05 3.82348594e-02 9.23505339e-01 3.82348594e-02
 1.24710675e-05]","[[1.24710675e-05 1.91174297e-02 2.29370900e-01]
 [1.91174297e-02 4.64763538e-01 1.91174297e-02]
 [2.29370900e-01 1.91174297e-02 1.24710675e-05]]",[0.18883187 0.11832126 0.38569373 0.11832126 0.18883187],[0.00139238 0.11832126 0.76057272 0.11832126 0.00139238],"[[0.00139238 0.05916063 0.18883187]
 [0.05916063 0.38290897 0.05916063]
 [0.18883187 0.05916063 0.00139238]]"
1.861354728871284,0.44281609792041765,1.2476169189376338,0.28302893260261874,[0.23230193 0.03824464 0.45890686 0.03824464 0.23230193],"[1.24479783e-05 3.82446408e-02 9.23485822e-01 3.82446408e-02
 1.24479783e-05]","[[1.24479783e-05 1.91223204e-02 2.32301929e-01]
 [1.91223204e-02 4.58881964e-01 1.91223204e-02]
 [2.32301929e-01 1.91223204e-02 1.24479783e-05]]",[0.19003709 0.11832414 0.38327754 0.11832414 0.19003709],[0.00139111 0.11832414 0.7605695  0.11832414 0.00139111],"[[0.00139111 0.05916207 0.19003709]
 [0.05916207 0.38049532 0.05916207]
 [0.19003709 0.05916207 0.00139111]]"
1.8606307579867352,0.44805025748769056,1.2471192891328076,0.2878723015417861,[0.22300755 0.03820397 0.47757696 0.03820397 0.22300755],"[1.24901989e-05 3.82039654e-02 9.23567089e-01 3.82039654e-02
 1.24901989e-05]","[[1.24901989e-05 1.91019827e-02 2.23007553e-01]
 [1.91019827e-02 4.77551983e-01 1.91019827e-02]
 [2.23007553e-01 1.91019827e-02 1.24901989e-05]]",[0.18626401 0.11832115 0.39082967 0.11832115 0.18626401],[0.00139397 0.11832115 0.76056975 0.11832115 0.00139397],"[[0.00139397 0.05916058 0.18626401]
 [0.05916058 0.38804173 0.05916058]
 [0.18626401 0.05916058 0.00139397]]"
1.8610790276514702,0.44008815593347106,1.2473283551978631,0.28047866550967293,[0.23659514 0.03824308 0.45032354 0.03824308 0.23659514],"[1.25014551e-05 3.82430832e-02 9.23488831e-01 3.82430832e-02
 1.25014551e-05]","[[1.25014551e-05 1.91215416e-02 2.36595145e-01]
 [1.91215416e-02 4.50298541e-01 1.91215416e-02]
 [2.36595145e-01 1.91215416e-02 1.25014551e-05]]",[0.19181154 0.11835119 0.37967453 0.11835119 0.19181154],[0.00139429 0.11835119 0.76050904 0.11835119 0.00139429],"[[0.00139429 0.0591756  0.19181154]
 [0.0591756  0.37688596 0.0591756 ]
 [0.19181154 0.0591756  0.00139429]]"
1.8041303012531478,0.4593021434010589,1.207387332121678,0.2994645845286559,[0.16130046 0.03554251 0.60631407 0.03554251 0.16130046],"[1.16199398e-05 3.55425099e-02 9.28891740e-01 3.55425099e-02
 1.16199398e-05]","[[1.16199398e-05 1.77712549e-02 1.61300457e-01]
 [1.77712549e-02 6.06290827e-01 1.77712549e-02]
 [1.61300457e-01 1.77712549e-02 1.16199398e-05]]",[0.16295057 0.11748489 0.43912909 0.11748489 0.16295057],[0.00138306 0.11748489 0.76226412 0.11748489 0.00138306],"[[0.00138306 0.05874244 0.16295057]
 [0.05874244 0.43636298 0.05874244]
 [0.16295057 0.05874244 0.00138306]]"
1.8354333260269993,0.40170857948577576,1.2255602040963542,0.24433299439842293,[0.27190217 0.03761403 0.38096759 0.03761403 0.27190217],"[1.23002613e-05 3.76140346e-02 9.24747330e-01 3.76140346e-02
 1.23002613e-05]","[[1.23002613e-05 1.88070173e-02 2.71902169e-01]
 [1.88070173e-02 3.80942991e-01 1.88070173e-02]
 [2.71902169e-01 1.88070173e-02 1.23002613e-05]]",[0.20827975 0.1188375  0.34576549 0.1188375  0.20827975],[0.00140087 0.1188375  0.75952325 0.1188375  0.00140087],"[[0.00140087 0.05941875 0.20827975]
 [0.05941875 0.34296375 0.05941875]
 [0.20827975 0.05941875 0.00140087]]"
