"[-0.00000000e+00  6.98489460e-01  1.05551216e-04  7.16156993e-01
  3.23163395e-03  7.06459823e-01  7.41433082e-02  7.06459823e-01
  3.23163395e-03  7.16156993e-01  1.05551216e-04  6.98489460e-01
 -0.00000000e+00]","[-0.          0.69325157  0.00202286  0.69444041  0.02183163  0.70654862
  0.21272927  0.70654862  0.02183163  0.69444041  0.00202286  0.69326413
 -0.        ]"
"[-0.00000000e+00  6.98067316e-01  1.33572464e-04  7.17767175e-01
  1.72760485e-03  7.02130193e-01  3.42937200e-02  7.02130193e-01
  1.72760485e-03  7.17767175e-01  1.33572464e-04  6.98067316e-01
 -0.00000000e+00]","[-0.          0.69329975  0.00116208  0.69393344  0.00887026  0.70215177
  0.09981729  0.70215177  0.00887026  0.69393344  0.00116208  0.69355179
 -0.        ]"
"[-0.00000000e+00  6.97480967e-01  1.28214832e-04  7.19685157e-01
  7.43935252e-04  6.99428094e-01  1.82553936e-02  6.99428094e-01
  7.43935252e-04  7.19685157e-01  1.28214832e-04  6.97480967e-01
 -0.00000000e+00]","[-0.          0.69518385  0.00086779  0.69368765  0.00488483  0.69943366
  0.05325946  0.69943366  0.00488483  0.69368765  0.0008678   0.70430442
 -0.        ]"
"[-0.00000000e+00  6.96846035e-01  9.69240001e-05  7.20996975e-01
  3.08534344e-04  6.97624519e-01  1.05075212e-02  6.97624519e-01
  3.08534344e-04  7.20996975e-01  9.69240001e-05  6.96846035e-01
 -0.00000000e+00]","[-0.          0.69667846  0.00074535  0.69353487  0.00314971  0.6976261
  0.03061152  0.6976261   0.00314971  0.69353487  0.00074535  0.70562896
 -0.        ]"
"[-0.00000000e+00  6.96268879e-01  6.07240258e-05  7.20937413e-01
  1.31760228e-04  6.96357032e-01  6.29821317e-03  6.96357032e-01
  1.31760228e-04  7.20937413e-01  6.07240258e-05  6.96268879e-01
 -0.00000000e+00]","[-0.00000000e+00  7.02922225e-01  6.85491386e-04  6.93426487e-01
  2.17201405e-03  6.96357522e-01  1.82966618e-02  6.96357522e-01
  2.17201405e-03  6.93426487e-01  6.85491397e-04  7.27696103e-01
 -0.00000000e+00]"
"[-0.00000000e+00  6.95827465e-01  3.30209569e-05  7.19150402e-01
  5.94560325e-05  6.95450761e-01  3.84936262e-03  6.95450761e-01
  5.94560325e-05  7.19150402e-01  3.30209569e-05  6.95827463e-01
 -0.00000000e+00]","[-0.00000000e+00  7.43455428e-01  6.49025324e-04  6.93346481e-01
  1.53202313e-03  6.95450923e-01  1.11437042e-02  6.95450923e-01
  1.53202313e-03  6.93346481e-01  6.49025425e-04  7.32120295e-01
 -0.00000000e+00]"
"[-0.00000000e+00  6.95562226e-01  1.61508276e-05  7.15798470e-01
  2.87057262e-05  6.94800013e-01  2.36815463e-03  6.94800013e-01
  2.87057262e-05  7.15798470e-01  1.61508276e-05  6.95562229e-01
 -0.00000000e+00]","[-0.00000000e+00  1.04294839e+00  6.17770580e-04  6.93287378e-01
  1.08117703e-03  6.94800068e-01  6.82912817e-03  6.94800068e-01
  1.08117703e-03  6.93287378e-01  6.17770284e-04  9.58692422e-01
 -0.00000000e+00]"
"[-0.00000000e+00  6.95471520e-01  7.28022143e-06  7.11464946e-01
  1.49119831e-05  6.94332636e-01  1.45332136e-03  6.94332636e-01
  1.49119831e-05  7.11464946e-01  7.28022143e-06  6.95477688e-01
 -0.00000000e+00]","[-0.00000000e+00  1.92009143e+00  5.81395176e-04  6.93244258e-01
  7.54104801e-04  6.94332656e-01  4.17347684e-03  6.94332656e-01
  7.54104801e-04  6.93244258e-01  5.81395218e-04  1.69485666e+00
 -0.00000000e+00]"
"[-0.00000000e+00  6.95513355e-01  3.06819166e-06  7.06897174e-01
  8.30896340e-06  6.93997287e-01  8.83219829e-04  6.93997287e-01
  8.30896340e-06  7.06897174e-01  3.06819166e-06  6.95514898e-01
 -0.00000000e+00]","[-0.00000000e+00  2.47186005e+00  5.33752324e-04  6.93213293e-01
  5.15607780e-04  6.93997294e-01  2.52501470e-03  6.93997294e-01
  5.15607780e-04  6.93213293e-01  5.33753598e-04  2.37855292e+00
 -0.00000000e+00]"
"[-0.00000000e+00  6.95985067e-01  1.21658158e-06  7.02737143e-01
  4.89899207e-06  6.93757004e-01  5.27920588e-04  6.93757004e-01
  4.89899207e-06  7.02737143e-01  1.21658158e-06  6.95939301e-01
 -0.00000000e+00]","[-0.00000000e+00  2.42310718e+00  4.72191784e-04  6.93191414e-01
  3.43270744e-04  6.93757006e-01  1.50210444e-03  6.93757006e-01
  3.43270744e-04  6.93191414e-01  4.72192177e-04  2.24245932e+00
 -0.00000000e+00]"
"[-0.00000000e+00  7.09314273e-01  4.53849761e-07  6.99366641e-01
  2.99070674e-06  6.93585117e-01  3.08132318e-04  6.93585117e-01
  2.99070674e-06  6.99366641e-01  4.53849730e-07  7.09185339e-01
 -0.00000000e+00]","[-0.00000000e+00  2.39905037e+00  3.97763382e-04  6.93176200e-01
  2.21038058e-04  6.93585117e-01  8.72326028e-04  6.93585117e-01
  2.21038058e-04  6.93176200e-01  3.97750083e-04  2.48490613e+00
 -0.00000000e+00]"
