1.1518478651859212,0.15654892662420083,0.5375955773169716,0.013748014234017614,"[8.93646710e-09 9.49149138e-06 4.60374554e-01 7.92318903e-02
 4.60374554e-01 9.49149138e-06 8.93646710e-09]","[3.50776886e-13 8.39632497e-07 3.96254366e-02 9.20747447e-01
 3.96254366e-02 8.39632497e-07 3.50776886e-13]","[[3.50776886e-13 4.19816248e-07 4.74574569e-06 8.93646710e-09]
 [4.19816248e-07 3.96159451e-02 4.60373715e-01 4.74574569e-06]
 [4.74574569e-06 4.60373715e-01 3.96159451e-02 4.19816248e-07]
 [8.93646710e-09 4.74574569e-06 4.19816248e-07 3.50776886e-13]]","[5.31449918e-05 2.48192973e-03 3.83031116e-01 2.28867619e-01
 3.83031116e-01 2.48192973e-03 5.31449918e-05]","[3.32962174e-07 7.31053555e-04 1.16915406e-01 7.64706414e-01
 1.16915406e-01 7.31053555e-04 3.32962174e-07]","[[3.32962174e-07 3.65526777e-04 1.24096486e-03 5.31449918e-05]
 [3.65526777e-04 1.14433477e-01 3.82300062e-01 1.24096486e-03]
 [1.24096486e-03 3.82300062e-01 1.14433477e-01 3.65526777e-04]
 [5.31449918e-05 1.24096486e-03 3.65526777e-04 3.32962174e-07]]"
1.149836262452209,0.1582881740369484,0.5483425190443134,0.0176380123100508,"[2.66321972e-08 1.48973689e-05 4.62605789e-01 7.47585742e-02
 4.62605789e-01 1.48973689e-05 2.66321972e-08]","[7.65645913e-13 1.25011080e-06 3.73941845e-02 9.25209131e-01
 3.73941845e-02 1.25011080e-06 7.65645913e-13]","[[7.65645913e-13 6.25055401e-07 7.44868447e-06 2.66321972e-08]
 [6.25055401e-07 3.73792871e-02 4.62604539e-01 7.44868447e-06]
 [7.44868447e-06 4.62604539e-01 3.73792871e-02 6.25055401e-07]
 [2.66321972e-08 7.44868447e-06 6.25055401e-07 7.65645913e-13]]","[9.18374311e-05 3.12660842e-03 3.84757439e-01 2.24048230e-01
 3.84757439e-01 3.12660842e-03 9.18374311e-05]","[4.92413796e-07 8.93721740e-04 1.15150231e-01 7.67911110e-01
 1.15150231e-01 8.93721740e-04 4.92413796e-07]","[[4.92413796e-07 4.46860870e-04 1.56330421e-03 9.18374311e-05]
 [4.46860870e-04 1.12023623e-01 3.83863717e-01 1.56330421e-03]
 [1.56330421e-03 3.83863717e-01 1.12023623e-01 4.46860870e-04]
 [9.18374311e-05 1.56330421e-03 4.46860870e-04 4.92413796e-07]]"
1.1491063411939877,0.161110805058006,0.5606317677959067,0.022488209164571282,"[7.64437686e-08 2.26582475e-05 4.64794499e-01 7.03655319e-02
 4.64794499e-01 2.26582475e-05 7.64437686e-08]","[1.55240208e-12 1.80566610e-06 3.52054242e-02 9.29585540e-01
 3.52054242e-02 1.80566610e-06 1.55240208e-12]","[[1.55240208e-12 9.02833050e-07 1.13291238e-05 7.64437686e-08]
 [9.02833050e-07 3.51827659e-02 4.64792694e-01 1.13291238e-05]
 [1.13291238e-05 4.64792694e-01 3.51827659e-02 9.02833050e-07]
 [7.64437686e-08 1.13291238e-05 9.02833050e-07 1.55240208e-12]]","[1.55648799e-04 3.88059914e-03 3.86325041e-01 2.19277422e-01
 3.86325041e-01 3.88059914e-03 1.55648799e-04]","[7.01417886e-07 1.07558947e-03 1.13518609e-01 7.70810201e-01
 1.13518609e-01 1.07558947e-03 7.01417886e-07]","[[7.01417886e-07 5.37794733e-04 1.94029957e-03 1.55648799e-04]
 [5.37794733e-04 1.09638010e-01 3.85249451e-01 1.94029957e-03]
 [1.94029957e-03 3.85249451e-01 1.09638010e-01 5.37794733e-04]
 [1.55648799e-04 1.94029957e-03 5.37794733e-04 7.01417886e-07]]"
1.1501762493990706,0.16544194677070168,0.5750016692043578,0.02871148438999671,"[2.15769423e-07 3.36047314e-05 4.66942018e-01 6.60483233e-02
 4.66942018e-01 3.36047314e-05 2.15769423e-07]","[2.94862461e-12 2.54927501e-06 3.30577664e-02 9.33879369e-01
 3.30577664e-02 2.54927501e-06 2.94862461e-12]","[[2.94862461e-12 1.27463750e-06 1.68023657e-05 2.15769423e-07]
 [1.27463750e-06 3.30241616e-02 4.66939469e-01 1.68023657e-05]
 [1.68023657e-05 4.66939469e-01 3.30241616e-02 1.27463750e-06]
 [2.15769423e-07 1.68023657e-05 1.27463750e-06 2.94862461e-12]]","[2.61358935e-04 4.76247210e-03 3.87689701e-01 2.14572935e-01
 3.87689701e-01 4.76247210e-03 2.61358935e-04]","[9.66166876e-07 1.27878606e-03 1.12047973e-01 7.73344549e-01
 1.12047973e-01 1.27878606e-03 9.66166876e-07]","[[9.66166876e-07 6.39393028e-04 2.38123605e-03 2.61358935e-04]
 [6.39393028e-04 1.07285501e-01 3.86410915e-01 2.38123605e-03]
 [2.38123605e-03 3.86410915e-01 1.07285501e-01 6.39393028e-04]
 [2.61358935e-04 2.38123605e-03 6.39393028e-04 9.66166876e-07]]"
1.1540041205984248,0.17208895220779885,0.5924544142898857,0.037100638509709016,"[6.11899023e-07 4.88754650e-05 4.69053610e-01 6.17938056e-02
 4.69053610e-01 4.88754650e-05 6.11899023e-07]","[5.27794596e-12 3.54621520e-06 3.09457783e-02 9.38101351e-01
 3.09457783e-02 3.54621520e-06 5.27794596e-12]","[[5.27794596e-12 1.77310760e-06 2.44377325e-05 6.11899023e-07]
 [1.77310760e-06 3.08969028e-02 4.69050064e-01 2.44377325e-05]
 [2.44377325e-05 4.69050064e-01 3.08969028e-02 1.77310760e-06]
 [6.11899023e-07 2.44377325e-05 1.77310760e-06 5.27794596e-12]]","[0.00043929 0.00580064 0.38878294 0.20995426 0.38878294 0.00580064
 0.00043929]","[1.29016025e-06 1.50724297e-03 1.10776480e-01 7.75429974e-01
 1.10776480e-01 1.50724297e-03 1.29016025e-06]","[[1.29016025e-06 7.53621483e-04 2.90032108e-03 4.39289749e-04]
 [7.53621483e-04 1.04975838e-01 3.87275697e-01 2.90032108e-03]
 [2.90032108e-03 3.87275697e-01 1.04975838e-01 7.53621483e-04]
 [4.39289749e-04 2.90032108e-03 7.53621483e-04 1.29016025e-06]]"
1.162578145417424,0.18278411790480642,0.6150866391818489,0.04937218448338765,"[1.78265495e-06 7.01054242e-05 4.71144143e-01 5.75679377e-02
 4.71144143e-01 7.01054242e-05 1.78265495e-06]","[8.95284490e-12 4.91199935e-06 2.88540743e-02 9.42282027e-01
 2.88540743e-02 4.91199935e-06 8.95284490e-12]","[[8.95284490e-12 2.45599968e-06 3.50527121e-05 1.78265495e-06]
 [2.45599968e-06 2.87839688e-02 4.71139231e-01 3.50527121e-05]
 [3.50527121e-05 4.71139231e-01 2.87839688e-02 2.45599968e-06]
 [1.78265495e-06 3.50527121e-05 2.45599968e-06 8.95284490e-12]]","[0.00074659 0.00704269 0.38948827 0.2054449  0.38948827 0.00704269
 0.00074659]","[1.67313080e-06 1.76870665e-03 1.09763468e-01 7.76932305e-01
 1.09763468e-01 1.76870665e-03 1.67313080e-06]","[[1.67313080e-06 8.84353323e-04 3.52134435e-03 7.46591444e-04]
 [8.84353323e-04 1.02720779e-01 3.87719561e-01 3.52134435e-03]
 [3.52134435e-03 3.87719561e-01 1.02720779e-01 8.84353323e-04]
 [7.46591444e-04 3.52134435e-03 8.84353323e-04 1.67313080e-06]]"
1.1805388234437586,0.20176040315298494,0.6478869505557688,0.06976454172944124,"[5.44150058e-06 9.97512900e-05 4.73260350e-01 5.32689137e-02
 4.73260350e-01 9.97512900e-05 5.44150058e-06]","[1.45435525e-11 6.88883646e-06 2.67342081e-02 9.46517806e-01
 2.67342081e-02 6.88883646e-06 1.45435525e-11]","[[1.45435525e-11 3.44441823e-06 4.98756450e-05 5.44150058e-06]
 [3.44441823e-06 2.66344569e-02 4.73253462e-01 4.98756450e-05]
 [4.98756450e-05 4.73253462e-01 2.66344569e-02 3.44441823e-06]
 [5.44150058e-06 4.98756450e-05 3.44441823e-06 1.45435525e-11]]","[0.00129273 0.00857295 0.38959966 0.20106932 0.38959966 0.00857295
 0.00129273]","[2.11341363e-06 2.07898260e-03 1.09105495e-01 7.77626819e-01
 1.09105495e-01 2.07898260e-03 2.11341363e-06]","[[2.11341363e-06 1.03949130e-03 4.28647400e-03 1.29273227e-03]
 [1.03949130e-03 1.00532547e-01 3.87520677e-01 4.28647400e-03]
 [4.28647400e-03 3.87520677e-01 1.00532547e-01 1.03949130e-03]
 [1.29273227e-03 4.28647400e-03 1.03949130e-03 2.11341363e-06]]"
1.2193774603459708,0.240158917569123,0.7037336168465054,0.10959638215726519,"[1.73879310e-05 1.41434334e-04 4.75570459e-01 4.85414379e-02
 4.75570459e-01 1.41434334e-04 1.73879310e-05]","[2.33070252e-11 1.00452339e-05 2.44121532e-02 9.51155603e-01
 2.44121532e-02 1.00452339e-05 2.33070252e-11]","[[2.33070252e-11 5.02261694e-06 7.07171671e-05 1.73879310e-05]
 [5.02261694e-06 2.42707189e-02 4.75560414e-01 7.07171671e-05]
 [7.07171671e-05 4.75560414e-01 2.42707189e-02 5.02261694e-06]
 [1.73879310e-05 7.07171671e-05 5.02261694e-06 2.33070252e-11]]","[0.00226642 0.01052857 0.38881127 0.19678749 0.38881127 0.01052857
 0.00226642]","[2.62397064e-06 2.46681027e-03 1.08919696e-01 7.77221740e-01
 1.08919696e-01 2.46681027e-03 2.62397064e-06]","[[2.62397064e-06 1.23340514e-03 5.26428692e-03 2.26641535e-03]
 [1.23340514e-03 9.83911217e-02 3.86344455e-01 5.26428692e-03]
 [5.26428692e-03 3.86344455e-01 9.83911217e-02 1.23340514e-03]
 [2.26641535e-03 5.26428692e-03 1.23340514e-03 2.62397064e-06]]"
1.295630310630663,0.3160671854316984,0.8038058874311145,0.18789266003191996,"[5.11744509e-05 1.98312309e-04 4.78542232e-01 4.24165625e-02
 4.78542232e-01 1.98312309e-04 5.11744509e-05]","[3.88746043e-11 1.52542460e-05 2.14065935e-02 9.57156304e-01
 2.14065935e-02 1.52542460e-05 3.88746043e-11]","[[3.88746043e-11 7.62712299e-06 9.91561543e-05 5.11744509e-05]
 [7.62712299e-06 2.12082812e-02 4.78526978e-01 9.91561543e-05]
 [9.91561543e-05 4.78526978e-01 2.12082812e-02 7.62712299e-06]
 [5.11744509e-05 9.91561543e-05 7.62712299e-06 3.88746043e-11]]","[0.00374269 0.01291655 0.38724698 0.19218754 0.38724698 0.01291655
 0.00374269]","[3.26204872e-06 2.93379117e-03 1.09007062e-01 7.76111769e-01
 1.09007062e-01 2.93379117e-03 3.26204872e-06]","[[3.26204872e-06 1.46689558e-03 6.45827724e-03 3.74269165e-03]
 [1.46689558e-03 9.60905078e-02 3.84313193e-01 6.45827724e-03]
 [6.45827724e-03 3.84313193e-01 9.60905078e-02 1.46689558e-03]
 [3.74269165e-03 6.45827724e-03 1.46689558e-03 3.26204872e-06]]"
1.3448154632972806,0.3696711632635662,0.8796713379155183,0.24517506483937557,"[8.18487918e-05 2.51449502e-04 4.81465188e-01 3.64030271e-02
 4.81465188e-01 2.51449502e-04 8.18487918e-05]","[5.92243872e-11 1.93104366e-05 1.84529630e-02 9.63055453e-01
 1.84529630e-02 1.93104366e-05 5.92243872e-11]","[[5.92243872e-11 9.65521828e-06 1.25724751e-04 8.18487918e-05]
 [9.65521828e-06 1.82015135e-02 4.81445878e-01 1.25724751e-04]
 [1.25724751e-04 4.81445878e-01 1.82015135e-02 9.65521828e-06]
 [8.18487918e-05 1.25724751e-04 9.65521828e-06 5.92243872e-11]]","[0.00461831 0.0145434  0.38715871 0.18735917 0.38715871 0.0145434
 0.00461831]","[3.92850509e-06 3.22796438e-03 1.08219054e-01 7.77098106e-01
 1.08219054e-01 3.22796438e-03 3.92850509e-06]","[[3.92850509e-06 1.61398219e-03 7.27169991e-03 4.61831093e-03]
 [1.61398219e-03 9.36756541e-02 3.83930742e-01 7.27169991e-03]
 [7.27169991e-03 3.83930742e-01 9.36756541e-02 1.61398219e-03]
 [4.61831093e-03 7.27169991e-03 1.61398219e-03 3.92850509e-06]]"
